threadsLectura,threadsMaximo,cantArchivos,TIEMPO_MAX,TIEMPO_CARGAR,EXPERIMENTO
1,1,1,0.135282,46.31399999999999,5
1,2,1,0.12355749999999999,45.9792,5
1,4,1,0.1714935,53.4079,5
1,8,1,0.2946415,53.5921,5
