threadsLectura,threadsMaximo,cantArchivos,TIEMPO_MAX,TIEMPO_CARGAR
1,1,1,0.138614,5.0431
1,1,2,0.315097,7.06432
1,1,3,0.12299,10.4857
1,1,4,0.095275,18.5543
1,1,5,0.066612,18.2597
1,1,6,0.086145,24.0589
1,1,7,0.078324,27.2276
1,1,8,0.083339,31.3666
1,1,9,0.078172,32.0354
1,1,10,0.101225,33.5999
1,1,11,0.111155,37.5258
1,1,12,0.053861,41.0475
1,1,13,0.085692,48.1882
1,1,14,0.060866,48.5342
1,1,15,0.087114,54.0462
1,1,16,0.10697,53.0708
1,1,17,0.112368,57.4168
1,1,18,0.112912,62.6842
1,1,19,0.115032,66.3074
1,1,20,0.116337,65.9448
1,1,21,0.104248,70.0168
1,1,22,0.067125,86.8627
1,1,23,0.116247,78.2412
1,1,24,0.101522,79.6594
1,1,25,0.112549,84.1748
1,1,26,0.106328,85.7489
1,1,27,0.112934,91.0084
1,1,28,0.105401,91.496
1,1,29,0.128449,98.5991
1,1,30,0.086924,100.86
1,1,31,0.116046,106.195
1,1,32,0.12474,105.108
1,1,33,0.113463,115.71
1,1,34,0.112478,110.793
1,1,35,0.115723,115.872
1,1,36,0.117062,119.113
1,1,37,0.146874,123.237
1,1,38,0.111202,124.372
1,1,39,0.113675,136.462
1,1,40,0.114164,142.519
1,1,41,0.110667,142.807
1,1,42,0.114509,143.469
1,1,43,0.107877,142.782
1,1,44,0.118946,155.922
1,1,45,0.132213,152.566
1,1,46,0.106264,152.299
1,1,47,0.111256,156.638
1,1,48,0.113075,156.805
1,1,49,0.112621,165.144
1,2,1,0.128339,3.4879
1,2,2,0.102135,8.61303
1,2,3,0.120339,10.4098
1,2,4,0.180837,13.991
1,2,5,0.112043,20.0409
1,2,6,0.071521,24.4988
1,2,7,0.107648,29.6229
1,2,8,0.098627,32.1459
1,2,9,0.106399,31.2421
1,2,10,0.110069,49.7831
1,2,11,0.12216,38.5551
1,2,12,0.120851,40.3593
1,2,13,0.114125,43.9316
1,2,14,0.139368,46.9523
1,2,15,0.137078,50.5651
1,2,16,0.115347,54.083
1,2,17,0.116812,56.6302
1,2,18,0.121271,58.9012
1,2,19,0.129747,64.8229
1,2,20,0.117611,65.8332
1,2,21,0.109065,72.9164
1,2,22,0.132686,73.0763
1,2,23,0.142128,76.9281
1,2,24,0.123366,79.2127
1,2,25,0.120228,82.7363
1,2,26,0.120824,85.9985
1,2,27,0.116819,90.0723
1,2,28,0.123817,92.828
1,2,29,0.115453,96.6403
1,2,30,0.125726,99.7262
1,2,31,0.113947,103.365
1,2,32,0.109769,109.436
1,2,33,0.120197,109.164
1,2,34,0.137747,112.279
1,2,35,0.13846,116.312
1,2,36,0.112942,119.293
1,2,37,0.101706,122.9
1,2,38,0.127636,125.534
1,2,39,0.157804,137.687
1,2,40,0.122662,131.441
1,2,41,0.115562,136.447
1,2,42,0.12388,138.171
1,2,43,0.118378,143.339
1,2,44,0.138008,145.379
1,2,45,0.116644,150.362
1,2,46,0.124333,155.627
1,2,47,0.119928,156.73
1,2,48,0.136784,156.213
1,2,49,0.122948,164.666
1,3,1,0.104991,3.47248
1,3,2,0.105311,6.81543
1,3,3,0.110464,10.6661
1,3,4,0.108106,13.7221
1,3,5,0.113535,17.0395
1,3,6,0.125934,20.6535
1,3,7,0.107756,23.8696
1,3,8,0.145817,27.3647
1,3,9,0.134727,32.7293
1,3,10,0.129244,33.611
1,3,11,0.112161,37.775
1,3,12,0.121984,40.6408
1,3,13,0.128376,51.8863
1,3,14,0.141625,47.0756
1,3,15,0.167674,49.9407
1,3,16,0.151533,52.8572
1,3,17,0.121641,57.211
1,3,18,0.162108,59.1998
1,3,19,0.120103,65.3786
1,3,20,0.158793,66.5587
1,3,21,0.092679,71.9386
1,3,22,0.151165,73.3743
1,3,23,0.127115,76.5824
1,3,24,0.147927,78.9221
1,3,25,0.145444,86.2891
1,3,26,0.112342,88.3291
1,3,27,0.214083,90.4503
1,3,28,0.181761,92.5318
1,3,29,0.142876,98.4231
1,3,30,0.148573,98.696
1,3,31,0.109455,102.221
1,3,32,0.121386,104.863
1,3,33,0.131689,109.844
1,3,34,0.113774,112.772
1,3,35,0.135156,118.921
1,3,36,0.144972,118.099
1,3,37,0.149964,123.758
1,3,38,0.148155,124.919
1,3,39,0.127974,128.706
1,3,40,0.160284,133.924
1,3,41,0.089734,136.058
1,3,42,0.148513,141.062
1,3,43,0.151525,143.883
1,3,44,0.147972,143.079
1,3,45,0.12799,150.707
1,3,46,0.146924,149.724
1,3,47,0.148877,154.833
1,3,48,0.09836,161.007
1,3,49,0.143917,163.56
1,4,1,0.164534,3.54667
1,4,2,0.103939,6.62566
1,4,3,0.116696,10.4645
1,4,4,0.144554,14.0832
1,4,5,0.113952,17.1317
1,4,6,0.100646,20.1343
1,4,7,0.110755,23.7674
1,4,8,0.102106,28.4439
1,4,9,0.140953,30.3514
1,4,10,0.118937,34.1795
1,4,11,0.112911,37.619
1,4,12,0.124089,39.6493
1,4,13,0.167867,43.4491
1,4,14,0.105947,48.1889
1,4,15,0.183329,50.0426
1,4,16,0.124835,53.2622
1,4,17,0.264231,59.2822
1,4,18,0.129099,59.0492
1,4,19,0.118564,65.3364
1,4,20,0.143118,66.1102
1,4,21,0.126504,71.8554
1,4,22,0.121599,71.7657
1,4,23,0.168856,75.8841
1,4,24,0.145599,79.0472
1,4,25,0.11945,82.687
1,4,26,0.175836,86.9548
1,4,27,0.184915,89.2539
1,4,28,0.118254,91.4257
1,4,29,0.115365,97.0898
1,4,30,0.187427,100.946
1,4,31,0.139094,103.267
1,4,32,0.150504,111.42
1,4,33,0.089725,110.283
1,4,34,0.126809,113.401
1,4,35,0.162038,115.586
1,4,36,0.084674,118.155
1,4,37,0.177212,134.079
1,4,38,0.182063,125.923
1,4,39,0.132983,128.846
1,4,40,0.131102,132.782
1,4,41,0.111818,135.517
1,4,42,0.090069,137.95
1,4,43,0.103065,143.664
1,4,44,0.143517,147.841
1,4,45,0.17799,150.135
1,4,46,0.158067,150.02
1,4,47,0.144088,155.85
1,4,48,0.167906,158.43
1,4,49,0.170947,166.212
1,5,1,0.16533,3.45648
1,5,2,0.20925,6.8991
1,5,3,0.198163,10.627
1,5,4,0.137045,13.5703
1,5,5,0.194028,19.992
1,5,6,0.23672,20.7834
1,5,7,0.167516,25.0637
1,5,8,0.190948,27.0925
1,5,9,0.236357,30.1183
1,5,10,0.196346,35.2741
1,5,11,0.125538,36.9527
1,5,12,0.132927,40.6171
1,5,13,0.267733,43.6619
1,5,14,0.14819,47.0344
1,5,15,0.145474,50.499
1,5,16,0.2099,54.0525
1,5,17,0.235155,57.7434
1,5,18,0.22951,59.8273
1,5,19,0.247564,63.7368
1,5,20,0.138562,67.6008
1,5,21,0.183522,70.9629
1,5,22,0.237688,75.3276
1,5,23,0.191795,80.8282
1,5,24,0.159638,80.7934
1,5,25,0.200009,84.7545
1,5,26,0.245935,85.9572
1,5,27,0.21424,92.882
1,5,28,0.220229,93.3468
1,5,29,0.145561,97.4893
1,5,30,0.218265,99.3837
1,5,31,0.215851,102.46
1,5,32,0.219647,108.635
1,5,33,0.188564,113.131
1,5,34,0.214627,115.761
1,5,35,0.254685,118.043
1,5,36,0.201846,118.799
1,5,37,0.156926,122.978
1,5,38,0.184181,127.0
1,5,39,0.244344,133.631
1,5,40,0.144533,134.963
1,5,41,0.229017,137.697
1,5,42,0.21635,137.312
1,5,43,0.21909,143.862
1,5,44,0.234312,145.197
1,5,45,0.19607,149.224
1,5,46,0.252408,154.473
1,5,47,0.257221,159.022
1,5,48,0.203632,158.22
1,5,49,0.208823,163.608
1,6,1,0.151218,3.46544
1,6,2,0.198002,6.65091
1,6,3,0.260898,10.4349
1,6,4,0.215938,13.9698
1,6,5,0.228771,17.335
1,6,6,0.136565,20.3119
1,6,7,0.152758,24.0176
1,6,8,0.165485,27.3379
1,6,9,0.177304,31.0213
1,6,10,0.164509,34.1065
1,6,11,0.21932,39.919
1,6,12,0.236925,42.2279
1,6,13,0.206923,46.7344
1,6,14,0.11543,48.3219
1,6,15,0.19115,50.9666
1,6,16,0.230416,53.7715
1,6,17,0.198456,57.0532
1,6,18,0.121485,59.3126
1,6,19,0.249894,63.6157
1,6,20,0.250927,84.9626
1,6,21,0.220398,70.0814
1,6,22,0.207061,75.7544
1,6,23,0.268436,77.0463
1,6,24,0.228113,79.6529
1,6,25,0.239844,85.7725
1,6,26,0.138622,87.4343
1,6,27,0.237077,93.0384
1,6,28,0.226822,92.731
1,6,29,0.245249,96.5125
1,6,30,0.229362,102.323
1,6,31,0.231038,103.118
1,6,32,0.15267,105.477
1,6,33,0.266399,115.159
1,6,34,0.231002,113.826
1,6,35,0.258541,117.233
1,6,36,0.273771,118.184
1,6,37,0.182427,121.67
1,6,38,0.235832,124.332
1,6,39,0.251234,130.839
1,6,40,0.231378,131.153
1,6,41,0.164723,136.131
1,6,42,0.257256,146.207
1,6,43,0.245232,143.572
1,6,44,0.260182,146.728
1,6,45,0.218053,148.64
1,6,46,0.252592,153.946
1,6,47,0.228708,156.536
1,6,48,0.20876,172.517
1,6,49,0.156761,164.485
1,7,1,0.209774,3.56635
1,7,2,0.163043,6.90138
1,7,3,0.235352,10.4815
1,7,4,0.176944,13.4651
1,7,5,0.244195,17.3119
1,7,6,0.293482,20.927
1,7,7,0.243938,26.1607
1,7,8,0.189759,27.3641
1,7,9,0.241303,30.9695
1,7,10,0.249027,33.4035
1,7,11,0.235265,37.529
1,7,12,0.280068,39.7635
1,7,13,0.191569,44.5932
1,7,14,0.205099,48.2382
1,7,15,0.246781,51.1583
1,7,16,0.182672,53.4886
1,7,17,0.283348,62.2465
1,7,18,0.213742,62.4727
1,7,19,0.244148,66.3863
1,7,20,0.26168,66.7699
1,7,21,0.215456,70.279
1,7,22,0.248995,73.2765
1,7,23,0.241495,76.7913
1,7,24,0.252942,81.0362
1,7,25,0.188747,84.8212
1,7,26,0.223275,85.6646
1,7,27,0.250208,91.3952
1,7,28,0.214926,93.3362
1,7,29,0.178742,98.2999
1,7,30,0.213664,99.1335
1,7,31,0.265699,104.158
1,7,32,0.221415,106.706
1,7,33,0.229755,114.752
1,7,34,0.194782,115.804
1,7,35,0.160484,126.26
1,7,36,0.176942,119.197
1,7,37,0.216481,127.442
1,7,38,0.251896,127.96
1,7,39,0.260638,135.98
1,7,40,0.210933,140.816
1,7,41,0.288371,140.216
1,7,42,0.248332,154.63
1,7,43,0.199027,156.29
1,7,44,0.134782,160.411
1,7,45,0.200116,151.155
1,7,46,0.278572,155.732
1,7,47,0.237404,165.182
1,7,48,0.20627,160.18
1,7,49,0.219976,181.417
1,8,1,0.236799,3.60887
1,8,2,0.283572,6.80567
1,8,3,0.244467,10.2591
1,8,4,0.215771,13.2011
1,8,5,0.192253,17.47
1,8,6,0.283107,20.248
1,8,7,0.239226,23.6822
1,8,8,0.197994,26.8588
1,8,9,0.144911,31.3443
1,8,10,0.245569,32.9797
1,8,11,0.26334,37.1094
1,8,12,0.191766,46.6083
1,8,13,0.534379,59.466
1,8,14,0.215349,54.7861
1,8,15,0.723602,64.9029
1,8,16,0.244554,64.8309
1,8,17,0.239506,68.3774
1,8,18,0.197614,69.0972
1,8,19,0.34188,80.2285
1,8,20,0.202059,95.0532
1,8,21,0.287589,78.1037
1,8,22,0.261214,78.6529
1,8,23,0.268615,84.1292
1,8,24,0.247672,105.042
1,8,25,0.247101,93.4793
1,8,26,0.214478,141.768
1,8,27,0.262302,121.237
1,8,28,0.270406,113.136
1,8,29,0.340374,111.599
1,8,30,0.294317,104.601
1,8,31,0.196633,108.585
1,8,32,0.277801,115.171
1,8,33,0.193822,110.73
1,8,34,0.248474,120.294
1,8,35,0.253865,127.852
1,8,36,0.16398,137.444
1,8,37,0.143424,127.848
1,8,38,0.303071,129.701
1,8,39,0.239522,143.302
1,8,40,0.286956,140.228
1,8,41,0.258253,141.053
1,8,42,0.23382,138.0
1,8,43,0.248259,142.011
1,8,44,0.312302,144.11
1,8,45,0.209539,148.697
1,8,46,0.339671,152.314
1,8,47,0.244585,155.477
1,8,48,0.2798,158.344
1,8,49,0.275226,162.885
1,9,1,0.324798,3.41149
1,9,2,0.250331,6.65966
1,9,3,0.180901,10.8852
1,9,4,0.212931,13.5223
1,9,5,0.197772,17.9503
1,9,6,0.240287,20.912
1,9,7,0.183227,24.6683
1,9,8,0.237388,28.1911
1,9,9,0.199805,32.2933
1,9,10,0.326039,33.2581
1,9,11,0.216018,36.793
1,9,12,0.217896,39.5135
1,9,13,0.297826,43.796
1,9,14,0.320425,45.7005
1,9,15,0.255679,49.9587
1,9,16,0.251055,52.5782
1,9,17,0.297918,56.1992
1,9,18,0.277215,60.7648
1,9,19,0.179883,71.3011
1,9,20,0.229247,67.9187
1,9,21,0.341077,69.8069
1,9,22,0.206717,72.1425
1,9,23,0.312681,75.1702
1,9,24,0.195343,79.4054
1,9,25,0.248352,82.2069
1,9,26,0.297826,85.408
1,9,27,0.252173,89.3455
1,9,28,0.278238,92.2637
1,9,29,0.27968,96.4428
1,9,30,0.263232,100.766
1,9,31,0.225593,111.355
1,9,32,0.273604,115.23
1,9,33,0.447694,128.251
1,9,34,0.442965,123.119
1,9,35,0.235625,129.973
1,9,36,0.306655,126.254
1,9,37,0.331241,122.546
1,9,38,0.217385,126.363
1,9,39,0.166841,131.939
1,9,40,0.273407,130.217
1,9,41,0.340445,135.753
1,9,42,0.279008,138.47
1,9,43,0.326185,145.867
1,9,44,0.168714,147.945
1,9,45,0.271947,149.686
1,9,46,0.255402,158.056
1,9,47,0.270771,161.082
1,9,48,0.288176,156.629
1,9,49,0.26378,160.41
1,10,1,0.20543,3.46102
1,10,2,0.246776,6.80835
1,10,3,0.285765,10.5037
1,10,4,0.213952,13.2599
1,10,5,0.280296,17.499
1,10,6,0.30699,20.6229
1,10,7,0.294993,23.4272
1,10,8,0.323947,26.8909
1,10,9,0.206493,30.3138
1,10,10,0.290429,33.318
1,10,11,0.300633,36.6881
1,10,12,0.287201,39.5715
1,10,13,0.319936,42.8714
1,10,14,0.244432,46.6705
1,10,15,0.38574,50.1776
1,10,16,0.24138,53.1044
1,10,17,0.376479,56.8084
1,10,18,0.242318,59.9262
1,10,19,0.295368,66.0267
1,10,20,0.25594,66.6615
1,10,21,0.349907,69.9757
1,10,22,0.327689,75.7941
1,10,23,0.226828,77.5465
1,10,24,0.272362,79.4489
1,10,25,0.20011,82.3101
1,10,26,0.245706,84.4373
1,10,27,0.252433,89.1037
1,10,28,0.274258,91.6418
1,10,29,0.318517,95.0877
1,10,30,0.25519,98.0476
1,10,31,0.219712,109.222
1,10,32,0.290175,111.079
1,10,33,0.259027,116.655
1,10,34,0.320618,120.916
1,10,35,0.32326,124.991
1,10,36,0.35606,127.575
1,10,37,0.339951,131.703
1,10,38,0.312287,138.802
1,10,39,0.218444,135.472
1,10,40,0.30542,137.097
1,10,41,0.301576,134.129
1,10,42,0.265112,137.441
1,10,43,0.297581,142.354
1,10,44,0.212295,146.052
1,10,45,0.298253,148.004
1,10,46,0.282472,154.644
1,10,47,0.291296,155.667
1,10,48,0.177139,158.54
1,10,49,0.331369,159.831
1,11,1,0.221964,3.3986
1,11,2,0.206874,6.9503
1,11,3,0.234144,10.1904
1,11,4,0.262761,13.3151
1,11,5,0.37078,16.5493
1,11,6,0.328764,20.057
1,11,7,0.35032,23.7981
1,11,8,0.353547,26.4746
1,11,9,0.285232,30.0719
1,11,10,0.332062,33.3499
1,11,11,0.252266,36.6477
1,11,12,0.225983,39.7612
1,11,13,0.243104,44.0406
1,11,14,0.296887,49.3821
1,11,15,0.570374,54.2564
1,11,16,0.315167,60.1523
1,11,17,0.323283,60.422
1,11,18,0.238903,66.2158
1,11,19,0.345306,63.9042
1,11,20,0.248062,65.6368
1,11,21,0.30842,72.6682
1,11,22,0.30351,95.1363
1,11,23,0.472428,80.1846
1,11,24,0.330849,82.0211
1,11,25,0.322927,84.422
1,11,26,0.321766,86.0358
1,11,27,0.339226,96.3074
1,11,28,0.329127,100.009
1,11,29,0.316961,101.483
1,11,30,0.347708,99.18
1,11,31,0.290187,108.724
1,11,32,0.28687,112.58
1,11,33,0.311155,114.557
1,11,34,0.247602,114.227
1,11,35,0.384769,121.828
1,11,36,0.435581,125.808
1,11,37,0.201625,125.268
1,11,38,0.293177,123.038
1,11,39,0.223018,130.205
1,11,40,0.317102,130.303
1,11,41,0.3459,139.256
1,11,42,0.286359,137.594
1,11,43,0.297206,141.426
1,11,44,0.263214,144.095
1,11,45,0.36361,161.628
1,11,46,0.421138,155.3
1,11,47,0.40067,157.354
1,11,48,0.37533,158.654
1,11,49,0.283627,161.549
1,12,1,0.308403,3.94399
1,12,2,0.327339,6.76575
1,12,3,0.312427,10.7738
1,12,4,0.206986,14.0019
1,12,5,0.236936,17.1399
1,12,6,0.229818,22.8874
1,12,7,0.194917,23.7615
1,12,8,0.235163,26.3176
1,12,9,0.255872,29.9946
1,12,10,0.369765,33.2079
1,12,11,0.31917,36.2605
1,12,12,0.275404,40.9275
1,12,13,0.325128,42.905
1,12,14,0.32893,47.0397
1,12,15,0.38873,51.1964
1,12,16,0.355491,53.0451
1,12,17,0.270503,58.5545
1,12,18,0.381187,58.5712
1,12,19,0.360935,62.0393
1,12,20,0.364169,66.6937
1,12,21,0.303551,70.4994
1,12,22,0.256419,77.7148
1,12,23,0.34228,81.7557
1,12,24,0.407983,86.7006
1,12,25,0.33784,85.9078
1,12,26,0.297203,90.6935
1,12,27,0.337966,94.7211
1,12,28,0.328563,96.4325
1,12,29,0.328885,95.0763
1,12,30,0.293489,97.7748
1,12,31,0.271293,105.338
1,12,32,0.360309,107.057
1,12,33,0.311476,107.916
1,12,34,0.398585,111.398
1,12,35,0.339818,116.503
1,12,36,0.330381,124.726
1,12,37,0.357538,132.077
1,12,38,0.31221,127.416
1,12,39,0.205991,131.053
1,12,40,0.252732,132.762
1,12,41,0.331043,148.348
1,12,42,0.356287,142.223
1,12,43,0.326421,156.257
1,12,44,0.205041,153.645
1,12,45,0.217595,167.764
1,12,46,0.34357,163.473
1,12,47,0.324121,166.647
1,12,48,0.30774,170.28
1,12,49,0.310488,195.076
1,13,1,0.342604,3.63877
1,13,2,0.422099,6.70685
1,13,3,0.229099,10.5829
1,13,4,0.220664,13.6184
1,13,5,0.270357,17.031
1,13,6,0.406428,19.9026
1,13,7,0.357635,23.4699
1,13,8,0.393981,26.4605
1,13,9,0.342819,30.2114
1,13,10,0.258928,34.3052
1,13,11,0.334293,38.7678
1,13,12,0.392619,42.4299
1,13,13,0.607736,67.2543
1,13,14,0.495927,48.6218
1,13,15,0.363401,52.8913
1,13,16,0.448771,53.7612
1,13,17,0.405665,74.568
1,13,18,0.395718,60.1091
1,13,19,0.402235,69.6939
1,13,20,0.369801,65.0325
1,13,21,0.366611,73.1666
1,13,22,0.220022,74.7325
1,13,23,0.219087,74.8516
1,13,24,0.398595,77.811
1,13,25,0.253997,81.5848
1,13,26,0.437773,85.7002
1,13,27,0.350301,90.19
1,13,28,0.276416,91.7891
1,13,29,0.416734,96.4958
1,13,30,0.340161,100.016
1,13,31,0.21895,101.551
1,13,32,0.388202,102.188
1,13,33,0.21994,110.712
1,13,34,0.343271,110.208
1,13,35,0.441864,117.581
1,13,36,0.348187,132.994
1,13,37,0.345973,129.351
1,13,38,0.382216,136.184
1,13,39,0.45648,146.45
1,13,40,0.300762,137.44
1,13,41,0.373651,152.755
1,13,42,0.414781,140.563
1,13,43,0.292132,151.419
1,13,44,0.36213,158.259
1,13,45,0.367135,156.261
1,13,46,0.435257,153.758
1,13,47,0.357235,162.518
1,13,48,0.380018,162.787
1,13,49,0.21824,165.204
1,14,1,0.348474,3.86904
1,14,2,0.71466,9.03876
1,14,3,0.346333,12.1227
1,14,4,0.454872,13.8016
1,14,5,0.369553,16.9773
1,14,6,0.353152,20.2386
1,14,7,0.230573,23.7793
1,14,8,0.346789,27.3171
1,14,9,0.48946,34.0026
1,14,10,0.401228,33.7524
1,14,11,0.430549,37.8837
1,14,12,0.389214,39.817
1,14,13,0.366572,43.8042
1,14,14,0.344203,46.3377
1,14,15,0.347045,50.6282
1,14,16,0.234692,53.215
1,14,17,0.310225,62.6279
1,14,18,0.329431,60.3517
1,14,19,0.370219,64.4928
1,14,20,0.407053,75.2205
1,14,21,0.362371,71.9855
1,14,22,0.381731,72.947
1,14,23,0.401492,81.8148
1,14,24,0.314793,81.3129
1,14,25,0.322774,83.816
1,14,26,0.227655,85.3168
1,14,27,0.322186,89.0642
1,14,28,0.410176,90.9306
1,14,29,0.419122,98.4984
1,14,30,0.371149,97.8608
1,14,31,0.369403,117.115
1,14,32,0.413227,105.206
1,14,33,0.409066,116.888
1,14,34,0.416188,121.056
1,14,35,0.389559,116.481
1,14,36,0.235832,117.268
1,14,37,0.490963,121.014
1,14,38,0.469856,132.515
1,14,39,0.377716,138.697
1,14,40,0.500265,161.967
1,14,41,0.401904,145.321
1,14,42,0.406917,137.869
1,14,43,0.336257,142.039
1,14,44,0.363128,146.059
1,14,45,0.276464,165.018
1,14,46,0.331671,151.355
1,14,47,0.361873,169.873
1,14,48,0.26021,155.687
1,14,49,0.395993,162.16
1,15,1,0.406892,3.5395
1,15,2,0.273057,6.79223
1,15,3,0.403346,10.1406
1,15,4,0.465494,13.5184
1,15,5,0.389653,16.8036
1,15,6,0.371285,20.608
1,15,7,0.28592,23.3173
1,15,8,0.452248,26.7967
1,15,9,0.40999,31.8544
1,15,10,0.539439,37.6255
1,15,11,0.306979,40.0399
1,15,12,0.477199,42.8609
1,15,13,0.376029,52.3891
1,15,14,0.355902,57.3198
1,15,15,0.409596,50.825
1,15,16,0.275844,55.4951
1,15,17,0.302551,57.3306
1,15,18,0.290657,60.6784
1,15,19,0.524962,65.5718
1,15,20,0.356393,65.931
1,15,21,0.458077,70.6974
1,15,22,0.405345,79.9414
1,15,23,0.42117,95.3756
1,15,24,0.445477,81.0936
1,15,25,0.345612,82.8729
1,15,26,0.413344,84.8555
1,15,27,0.376407,89.6341
1,15,28,0.436154,91.6015
1,15,29,0.445889,95.8395
1,15,30,0.440582,97.3804
1,15,31,0.408406,102.051
1,15,32,0.418798,106.03
1,15,33,0.36085,115.22
1,15,34,0.293547,111.338
1,15,35,0.389304,115.156
1,15,36,0.400164,117.586
1,15,37,0.454563,123.179
1,15,38,0.372678,123.918
1,15,39,0.416669,127.846
1,15,40,0.409627,133.052
1,15,41,0.458578,135.71
1,15,42,0.417352,156.939
1,15,43,0.392483,143.562
1,15,44,0.39931,148.548
1,15,45,0.444918,149.43
1,15,46,0.439014,151.282
1,15,47,0.358117,167.604
1,15,48,0.284149,173.485
1,15,49,0.293152,160.727
1,16,1,0.387423,3.50922
1,16,2,0.393424,6.67963
1,16,3,0.304344,10.6669
1,16,4,0.287964,13.8223
1,16,5,0.290517,16.8091
1,16,6,0.328902,20.0395
1,16,7,0.3533,23.5323
1,16,8,0.302891,26.3848
1,16,9,0.408064,30.1679
1,16,10,0.503972,33.3414
1,16,11,0.447996,36.2595
1,16,12,0.478139,40.6261
1,16,13,0.402713,45.7178
1,16,14,0.412969,49.916
1,16,15,0.313983,53.1855
1,16,16,0.43923,53.4437
1,16,17,0.466953,57.1285
1,16,18,0.516505,64.2169
1,16,19,0.438319,64.0409
1,16,20,0.260105,66.8402
1,16,21,0.466533,69.9456
1,16,22,0.433241,71.638
1,16,23,0.40752,77.4111
1,16,24,0.354082,79.4948
1,16,25,0.430322,83.6274
1,16,26,0.437869,86.775
1,16,27,0.514594,89.706
1,16,28,0.480728,90.9815
1,16,29,0.453087,96.224
1,16,30,0.477016,97.7155
1,16,31,0.465907,101.748
1,16,32,0.381515,105.642
1,16,33,0.486548,111.707
1,16,34,0.54347,113.872
1,16,35,0.574164,168.908
1,16,36,0.490174,159.317
1,16,37,0.360346,146.709
1,16,38,0.461633,135.745
1,16,39,0.261769,141.94
1,16,40,0.447161,129.274
1,16,41,0.479399,138.455
1,16,42,0.474441,140.527
1,16,43,0.346137,142.255
1,16,44,0.354317,153.85
1,16,45,0.415678,148.314
1,16,46,0.448393,153.361
1,16,47,0.444378,172.073
1,16,48,0.440298,157.698
1,16,49,0.404369,161.693
1,17,1,0.298637,3.44828
1,17,2,0.445874,6.72499
1,17,3,0.336665,10.695
1,17,4,0.443474,13.2986
1,17,5,0.43097,16.7067
1,17,6,0.391795,20.5042
1,17,7,0.293212,23.0028
1,17,8,0.467336,26.9308
1,17,9,0.528736,29.6365
1,17,10,0.430062,32.9303
1,17,11,0.476998,36.1693
1,17,12,0.476087,38.8613
1,17,13,0.33227,42.7739
1,17,14,0.322351,45.2399
1,17,15,0.347781,51.6274
1,17,16,0.452041,53.3443
1,17,17,0.445829,57.8891
1,17,18,0.391227,58.9453
1,17,19,0.378053,63.7636
1,17,20,0.436719,65.5454
1,17,21,0.440364,69.9894
1,17,22,0.478674,71.7262
1,17,23,0.503781,76.0381
1,17,24,0.368633,78.3269
1,17,25,0.480459,83.1231
1,17,26,0.44733,85.058
1,17,27,0.49531,90.3376
1,17,28,0.507571,100.477
1,17,29,0.373943,95.5123
1,17,30,0.533084,98.379
1,17,31,0.276288,102.377
1,17,32,0.505377,105.746
1,17,33,0.369039,107.959
1,17,34,0.429545,111.037
1,17,35,0.461886,115.04
1,17,36,0.334854,119.795
1,17,37,0.341525,124.472
1,17,38,0.555025,122.341
1,17,39,0.272745,129.075
1,17,40,0.489641,131.54
1,17,41,0.449222,138.263
1,17,42,0.311914,143.828
1,17,43,0.445378,151.764
1,17,44,0.410142,152.416
1,17,45,0.483693,147.137
1,17,46,0.472629,148.731
1,17,47,0.44931,153.463
1,17,48,0.344996,155.252
1,17,49,0.541363,161.9
1,18,1,0.472035,3.6365
1,18,2,0.503255,6.75398
1,18,3,0.306882,10.9481
1,18,4,0.338451,13.3309
1,18,5,0.485443,16.9733
1,18,6,0.434278,19.7207
1,18,7,0.468844,23.3063
1,18,8,0.398953,26.8931
1,18,9,0.474183,30.0312
1,18,10,0.331557,32.7165
1,18,11,0.490947,36.9912
1,18,12,0.464508,38.8225
1,18,13,0.302248,42.9766
1,18,14,0.542534,46.4488
1,18,15,0.479502,52.6653
1,18,16,0.442369,52.8057
1,18,17,0.462693,58.3471
1,18,18,0.469544,57.8387
1,18,19,0.487772,62.5547
1,18,20,0.398941,64.9
1,18,21,0.325718,77.8165
1,18,22,0.503772,74.8592
1,18,23,0.283111,75.4958
1,18,24,0.493717,78.2861
1,18,25,0.537163,81.974
1,18,26,0.498473,84.6862
1,18,27,0.470327,88.7226
1,18,28,0.300879,91.0702
1,18,29,0.519825,95.8718
1,18,30,0.527053,98.1122
1,18,31,0.495946,102.392
1,18,32,0.373699,107.025
1,18,33,0.486,109.328
1,18,34,0.471755,110.916
1,18,35,0.407299,116.476
1,18,36,0.480177,118.425
1,18,37,0.484395,121.438
1,18,38,0.491634,126.427
1,18,39,0.519396,130.029
1,18,40,0.354802,132.213
1,18,41,0.537526,137.003
1,18,42,0.471371,135.57
1,18,43,0.442781,144.522
1,18,44,0.486435,144.107
1,18,45,0.4623,147.061
1,18,46,0.480284,154.842
1,18,47,0.467611,153.172
1,18,48,0.500576,155.442
1,18,49,0.486598,160.376
1,19,1,0.438297,3.49167
1,19,2,0.355966,6.67507
1,19,3,0.487721,10.1705
1,19,4,0.404152,13.2402
1,19,5,0.542774,17.2561
1,19,6,0.56259,19.7166
1,19,7,0.491602,23.663
1,19,8,0.504531,26.3027
1,19,9,0.52266,29.6112
1,19,10,0.430014,32.539
1,19,11,0.516529,36.1405
1,19,12,0.301915,39.4696
1,19,13,0.367016,51.5494
1,19,14,0.662596,47.1284
1,19,15,0.511698,50.423
1,19,16,0.500433,52.7102
